query_id,sensor_type,data_size_bytes,quantity,duration,energy_consumption,data_yield,hypervolume_value,transmission_efficiency
3971,BloodPressure,14,12,521,0.23182368407048526,880.9380530045894,0.642074822445022,4.683122132284939
3972,Accelerometer,120,12,33,0.31158740374367705,890.5396777260395,0.7657076202040272,66.31662422573376
3973,BloodPressure,14,12,477,0.8498307734761829,429.75340004332475,0.8773108913828032,0.9300836497652664
3974,ECG,135,12,55,0.6535133725303742,209.4249763776168,0.5012342514929979,2.9204652794877206
3975,BloodPressure,14,12,666,0.6864273120410247,481.5545565467351,0.6140374697208952,0.6468023447764552
3976,BloodPressure,14,12,594,0.2621740482098869,447.85823348341603,0.6190128897404132,1.7801807898221298
3977,Accelerometer,120,12,77,0.35347221401811113,112.87674081481121,0.5590813192669748,2.3186406050313972
3978,BodyTemperature,12,12,906,0.934663308156193,444.7394315650752,0.5759432010086811,0.3024836470968447
3979,ECG,135,12,51,0.5731731226857346,310.16067273393816,0.9040057100483868,9.591839659403126
3980,Accelerometer,120,12,78,0.8503274952946236,443.4482961844528,0.9120747025999456,6.098072395771464
3981,PulseOximeter,18,12,379,0.32903447868867847,875.4729610188779,0.7552135980636097,5.30190472982501
3982,BodyTemperature,12,12,939,0.5570380132217221,855.4545740079209,0.9328813649484138,1.5257133456965375
3983,Accelerometer,120,12,73,0.8907226413630188,628.2625916384861,0.6648397868650624,6.423812425778383
3984,BloodPressure,14,12,618,0.517802649570279,395.27129610744987,0.7023626557224678,0.8675688426570561
3985,BodyTemperature,12,12,765,0.40230844310530645,858.9335325829684,0.5136438253252829,1.4335110577031367
3986,BodyTemperature,12,12,768,0.9144265783098402,675.9067924749268,0.6134235477505282,0.5903875542165673
3987,BodyTemperature,12,12,929,0.22949773691980524,189.18680532618848,0.9307493114270111,0.8259037650048479
3988,PulseOximeter,18,12,417,0.7939066947488969,832.5244959094761,0.7591990953939844,1.9091813516510103
3989,PulseOximeter,18,12,404,0.9217311742742291,493.296918164335,0.6516062351114518,0.8631931639214365
3990,BloodPressure,14,12,436,0.8593231630942602,363.96518788794,0.8274278335840914,0.8037980809791649
3991,PulseOximeter,18,12,471,0.4318751930550583,293.8696347359262,0.7688153383017725,1.1107020830202805
3992,PulseOximeter,18,12,411,0.7856603279053614,397.8805827142474,0.7515310916264926,0.9260257260561202
3993,PulseOximeter,18,12,338,0.10324381589945847,803.5130871636577,0.8496373976676951,19.563467210256807
3994,Accelerometer,120,12,77,0.9864138242214212,647.2560567746001,0.7503897454703008,6.394596392402094
3995,ECG,135,12,74,0.3571920101979117,210.1697260179102,0.8795595477921301,6.99361869043276
3996,Accelerometer,120,12,75,0.6481595523290484,296.6233879175172,0.8255841945635419,5.037598739850019
3997,ECG,135,12,103,0.41391152967881883,782.3246153583589,0.5168650537288595,9.484608655952739
3998,Accelerometer,120,12,61,0.972573904575898,983.1201406141516,0.6408762891708704,10.620093729041026
3999,Accelerometer,120,12,40,0.20149350264023777,952.0905569472002,0.7651095239104968,90.38176705456726
4000,ECG,135,12,103,0.8463272423684121,169.72800153216315,0.7996878050335117,1.5570351812790806
4001,BodyTemperature,12,12,965,0.4807949331486969,327.07642668277424,0.9917075576332139,0.6991102535769461
4002,BloodPressure,14,12,534,0.9464403583955154,803.449044307497,0.5660557006818334,0.8998766826040675
4003,BloodPressure,14,12,536,0.43755304970179565,200.41209314634438,0.7080938304668478,0.6050889604307785
4004,ECG,135,12,80,0.49484039399542046,488.73260921133027,0.7783947384594233,9.609838246328717
4005,PulseOximeter,18,12,346,0.3397262164156166,953.1726089900478,0.6799492548969612,5.513696981767166
4006,PulseOximeter,18,12,292,0.137342341694414,338.86529883541584,0.5894393694413214,4.980568733626218
4007,PulseOximeter,18,12,312,0.6200123094644414,757.2747492829478,0.6992438445696675,2.737330408508505
4008,PulseOximeter,18,12,418,0.30626641983500674,894.7592272798149,0.9122401331274475,6.375873573749835
4009,PulseOximeter,18,12,406,0.537308408789938,783.9703285261519,0.6055462358310733,2.1761922731240735
4010,ECG,135,12,65,0.60260428061199,201.78741528663204,0.6807174075632513,3.506835264411528
4011,ECG,135,12,51,0.7512033627949767,647.041394927249,0.7506714402123897,12.678102525638398
4012,BloodPressure,14,12,507,0.2874570274578103,814.5448358787606,0.974081402510153,5.444140900900318
4013,BodyTemperature,12,12,698,0.9899231727093861,273.84139294268925,0.8843319152543021,0.35047535222567766
4014,BloodPressure,14,12,345,0.5824224648793457,563.4448116285789,0.5210092956331798,1.460964432037004
4015,ECG,135,12,63,0.8608482528332159,648.3216793382002,0.8047507981952906,9.620215675469682
4016,ECG,135,12,31,0.443601494658869,377.4910796377582,0.8091576511157661,22.211871065372062
4017,BodyTemperature,12,12,755,0.7970213763673769,819.743432075099,0.6068940634901013,0.8267494486309123
4018,Accelerometer,120,12,60,0.18201895591041978,232.48221498811813,0.7544107242454975,16.059414920654383
4019,Accelerometer,120,12,90,0.6625206990383429,660.5370305723776,0.5735601725337923,6.353809586963656
4020,PulseOximeter,18,12,441,0.389272690918007,893.391253786411,0.8285370451346061,4.311824748429393
4021,ECG,135,12,100,0.9131098924703994,693.3718845745565,0.8662779303585169,6.578099373263583
4022,Accelerometer,120,12,68,0.9021636340330574,534.4390416152277,0.5678186007603152,4.946677099263263
4023,Accelerometer,120,12,79,0.6989613244382478,622.6262377751787,0.9215629868445743,10.391355549545285
4024,ECG,135,12,70,0.8117705599181686,383.0686909013829,0.8937282714540369,6.024913510430576
4025,PulseOximeter,18,12,345,0.8534326881926055,386.2057774549603,0.6694214757915105,0.8780718188210621
4026,PulseOximeter,18,12,442,0.8020642586536448,893.2580672702209,0.9635645597162519,2.427875049385091
4027,PulseOximeter,18,12,401,0.21816135469415188,695.8083087411691,0.7262536682296408,5.776379992119884
4028,PulseOximeter,18,12,402,0.7258675261561006,955.8887827368269,0.5524613226373218,1.8097801629454513
4029,ECG,135,12,25,0.7412898387579339,681.0993200911101,0.5926078590752806,21.779594905718092
4030,PulseOximeter,18,12,308,0.32590556089693595,261.0553962674596,0.8286065998342336,2.154956836350832
4031,PulseOximeter,18,12,441,0.46893514001596526,381.32223297378465,0.9555368784532396,1.761928226019244
4032,Accelerometer,120,12,94,0.9775915618769716,650.722502627823,0.5856821826477431,4.147367687921699
4033,Accelerometer,120,12,79,0.21241355016445063,979.1753219169074,0.9927561451942393,57.92869362397679
4034,PulseOximeter,18,12,394,0.5464313284656379,321.46672804914556,0.7910046404409565,1.181090696748248
4035,ECG,135,12,62,0.19549437014386686,448.24558693037903,0.729326808204569,26.97194437703476
4036,ECG,135,12,91,0.7367781711708452,900.3499379502396,0.6444767827640181,8.654469920624651
4037,BloodPressure,14,12,690,0.8091066817402507,130.8566220338834,0.9532075663202196,0.22342322056751918
4038,Accelerometer,120,12,76,0.5338748789984316,140.38071675633984,0.7809770712549343,2.7020455182779193
4039,BodyTemperature,12,12,785,0.7515880749763753,417.8703143542061,0.9943465669935654,0.7042547112335659
4040,ECG,135,12,68,0.2342674306571183,632.82233487495,0.6474516265482128,25.719842092781438
4041,PulseOximeter,18,12,493,0.40568079076481334,425.758664483406,0.6571350491104613,1.3989002990063832
4042,Accelerometer,120,12,81,0.1505003306677662,646.1998135724868,0.7650819219507144,40.5557367691043
4043,BodyTemperature,12,12,863,0.8046294876468056,705.5116385194272,0.7487183267615081,0.7607043613083047
4044,PulseOximeter,18,12,397,0.9819018739588089,225.3506258298343,0.8452148785297963,0.488615574970259
4045,Accelerometer,120,12,66,0.8965580958250008,410.68639075179914,0.6872334445652767,4.769712760502675
4046,Accelerometer,120,12,47,0.5349785600888497,767.8637719296224,0.5962757276773497,18.209460274300966
4047,BloodPressure,14,12,750,0.17708019928665464,260.76854181419674,0.7021881003581227,1.3787241995231418
4048,BodyTemperature,12,12,840,0.4675793712523604,309.66177414049554,0.9335820483088384,0.736046854540602
4049,Accelerometer,120,12,71,0.7204067782085913,453.64611503566033,0.8508374584923832,7.546188657854171
4050,BodyTemperature,12,12,847,0.23153921404679223,846.717140400731,0.8227868184365856,3.552366057422888
4051,BodyTemperature,12,12,900,0.8582417776317917,917.9364365215179,0.64724635750177,0.7691836838748474
4052,Accelerometer,120,12,67,0.3643721214630049,980.506209516925,0.7186815314258888,28.864689429531616
4053,ECG,135,12,74,0.2846207627975145,818.5151558404579,0.9666860365461096,37.56763647268684
4054,Accelerometer,120,12,62,0.9378756228185599,954.2149128247657,0.9745765266740256,15.992825886975679
4055,Accelerometer,120,12,61,0.4999487784509281,552.9706980324656,0.8788320389925302,15.935021483953228
4056,BodyTemperature,12,12,876,0.452096348537279,974.1654207756437,0.6755689067978281,1.6617560056660519
4057,BodyTemperature,12,12,833,0.788863995328799,173.35993243054884,0.5201998401384834,0.1372371868857395
4058,BloodPressure,14,12,464,0.5695807938149033,475.30168354871887,0.9065366587578609,1.630352097002155
4059,Accelerometer,120,12,80,0.8300060854666256,224.74134828838157,0.7434147139687106,2.5161867497155184
4060,Accelerometer,120,12,56,0.7778561245746625,975.0687514312027,0.5950932634550964,13.320881657250316
4061,ECG,135,12,74,0.5756215055570871,977.6903166767364,0.7947157415003034,18.240821711938743
4062,BodyTemperature,12,12,822,0.4390909661839705,169.94077812000148,0.7005346553283913,0.3298381663714
4063,Accelerometer,120,12,76,0.6365871663092832,158.36768694532051,0.6334660989228782,2.0735689460853792
4064,BloodPressure,14,12,440,0.46434892058670285,135.69517447684342,0.6362746975308227,0.42258292040173484
4065,ECG,135,12,120,0.9607663783989252,694.5004401410907,0.7910479661412708,4.765146978926604
4066,PulseOximeter,18,12,321,0.3845602457885876,847.1802975908304,0.7728205632967826,5.30377506599047
4067,Accelerometer,120,12,48,0.6969860593070328,982.7349242457733,0.8133575400519244,23.892002867028957
4068,Accelerometer,120,12,57,0.8130125505198419,176.23073321318407,0.8001693291845422,3.0429263660549544
4069,BodyTemperature,12,12,894,0.2756298428621978,130.6148939614291,0.7136016694890213,0.37825510956245423
4070,BodyTemperature,12,12,843,0.32985763674800067,492.0578314929545,0.7581579944245589,1.3415959832481916
4071,BodyTemperature,12,12,748,0.5344911080928589,563.7847023022189,0.5006829629375427,0.7060476612006706
4072,BodyTemperature,12,12,750,0.4076931898505035,961.8726645985919,0.6047342159026178,1.9023367771157706
4073,BloodPressure,14,12,440,0.5772638381182063,589.5144707431454,0.5884764846499269,1.3658297065534062
4074,BodyTemperature,12,12,1043,0.5999226589093052,343.1750135472947,0.9686907732827161,0.531277286130539
4075,PulseOximeter,18,12,288,0.5702903481801762,362.35877450102345,0.6606260881316766,1.4574913734651676
4076,BodyTemperature,12,12,980,0.6389829795041573,787.3147904047547,0.9784130188746403,1.2301420583178508
4077,Accelerometer,120,12,71,0.7163411428603564,109.89856096341381,0.9231715294375993,1.99478532195449
4078,BodyTemperature,12,12,931,0.9058253885673265,603.9463951330088,0.6460904997090084,0.46269795338529707
4079,Accelerometer,120,12,62,0.397948310666813,420.3464278597763,0.520943015227551,8.875222010717888
4080,PulseOximeter,18,12,263,0.628128975371798,439.3748564964893,0.5434893755321055,1.4455119388070778
4081,PulseOximeter,18,12,180,0.2086061046414236,991.3210819530616,0.9129125953523654,24.101497234834717
4082,BloodPressure,14,12,456,0.5287280449502543,684.3292529167082,0.663215574261619,1.8824464542113901
4083,ECG,135,12,62,0.8583644789763697,993.6685016373899,0.6831740923543326,12.755852391642659
4084,BodyTemperature,12,12,874,0.6284725304204054,367.67253655705144,0.9528422432303124,0.6377999214847185
4085,ECG,135,12,96,0.21989673463611092,551.8581238014109,0.8904073155426477,23.276953886045952
4086,ECG,135,12,101,0.19322978916882624,912.5186670398309,0.6322587049834247,29.56249748020518
4087,BodyTemperature,12,12,711,0.7488392935077202,804.1292156360437,0.9669494856519847,1.4603985811014444
4088,Accelerometer,120,12,84,0.9212411211238433,705.8848689671952,0.772996513266884,7.051131374216722
4089,BloodPressure,14,12,639,0.21323696494448136,545.1108620843281,0.7424230934962448,2.9701128983177627
4090,ECG,135,12,91,0.5300946951687909,833.2315831599891,0.725443095732552,12.530668030703147
4091,PulseOximeter,18,12,407,0.7712292196685393,176.02497690604469,0.8704779575311852,0.48815100714838305
4092,BloodPressure,14,12,509,0.2886668991562116,932.5779692375265,0.5269863162754564,3.344796658990353
4093,Accelerometer,120,12,80,0.5187815433170277,926.5559738131452,0.8945742297241499,19.97163129759994
4094,BloodPressure,14,12,492,0.6299901974262738,994.075034596416,0.9405471981917228,3.016482890294214
4095,BloodPressure,14,12,388,0.3964831179963825,718.4873675185187,0.9250519139114519,4.320448345186285
4096,BodyTemperature,12,12,949,0.39251243982025075,580.4659353631484,0.8265918010402199,1.2880958876746131
4097,PulseOximeter,18,12,320,0.9973673892218293,958.7716573013072,0.9702653583409826,2.914745031807075
4098,PulseOximeter,18,12,405,0.22199510856384036,230.56795358188052,0.8809743494700738,2.2592473424082056
4099,PulseOximeter,18,12,403,0.13675019081775705,972.5127101386369,0.9593365862889822,16.929078014134614
4100,PulseOximeter,18,12,234,0.5638802032062218,519.5074773409831,0.9410998893087349,3.7053123174060674
4101,ECG,135,12,103,0.9559018111681147,681.3826103761915,0.838782612887438,5.804836020071689
4102,PulseOximeter,18,12,290,0.18061870356498616,892.5569489455212,0.9483429947529354,16.15997398909137
4103,Accelerometer,120,12,101,0.6070267428048854,162.50304344896082,0.7979174484503613,2.114902073082198
4104,ECG,135,12,82,0.9220341674423863,765.42184456485,0.6824820500017899,6.909254956430564
4105,BloodPressure,14,12,651,0.7854642755103654,551.2489912043957,0.9410578435970778,1.0145108608594764
4106,ECG,135,12,50,0.9661054807154488,113.34865820912282,0.9453201587656093,2.218200263076167
4107,BloodPressure,14,12,665,0.7044989948233256,258.3474692304359,0.9590237849407242,0.5288488530259786
4108,Accelerometer,120,12,64,0.4022648812810041,140.4038029369786,0.8461080309222386,4.614371911903199
4109,ECG,135,12,80,0.8474293258179619,232.73557726354073,0.7738341172561731,2.6565449840315845
4110,Accelerometer,120,12,47,0.9420090041819976,806.1759230220392,0.826414199111001,15.047857920341853
4111,PulseOximeter,18,12,376,0.9934635740279382,763.0845352588899,0.5083555468688632,1.038485473389835
4112,Accelerometer,120,12,60,0.6531819692346135,720.7067809925587,0.8598629178003543,15.812567420503202
4113,BloodPressure,14,12,538,0.19313130398839579,517.2419616070093,0.8240241867390343,4.102029326310918
4114,BloodPressure,14,12,596,0.39910650401366254,454.1629781174048,0.7318574228819729,1.397343393787251
4115,PulseOximeter,18,12,444,0.6704450082495484,745.554674738896,0.5095161267963693,1.2761193688611676
4116,BloodPressure,14,12,731,0.24206134408245975,122.88910722574616,0.991596704874055,0.6886612501901238
4117,BloodPressure,14,12,564,0.7934923402910745,565.6421651081055,0.6946655335716112,0.8780023628868725
4118,ECG,135,12,80,0.9937072326557479,264.8490890444984,0.6072469371946912,2.023090816588531
4119,Accelerometer,120,12,75,0.1642656461552111,178.30609057956804,0.8299050574006981,12.011205004484832
4120,ECG,135,12,88,0.9735587611181611,726.0605225724228,0.972365064163015,8.240571447920114
4121,Accelerometer,120,12,65,0.17946873109690414,973.520789677911,0.6975292172561376,58.21105696507974
4122,Accelerometer,120,12,61,0.933772490725328,403.1135098532318,0.8579794520696985,6.072021908679103
4123,PulseOximeter,18,12,283,0.2272377937429497,750.9080358592411,0.7815558772016764,9.125985736695197
4124,BodyTemperature,12,12,1010,0.4761299850660289,159.63407475482052,0.6574861002753635,0.21825553627946456
4125,Accelerometer,120,12,72,0.17066009638966953,842.6934954141158,0.7737100259365279,53.06197165419329
4126,ECG,135,12,82,0.31511588203585816,642.486386954954,0.8236887977797458,20.480612705494075
4127,ECG,135,12,34,0.2110549273779131,446.93542004538216,0.6726671580734138,41.89580946858745
4128,BodyTemperature,12,12,883,0.8706341518899475,437.8376483563465,0.8548676389498426,0.48687287232630794
4129,PulseOximeter,18,12,363,0.16340044436142453,911.5474049179218,0.5818164463145951,8.941397329824234
4130,BodyTemperature,12,12,838,0.24089560743507013,677.0378159741408,0.6994964583351235,2.3459867082478634
4131,ECG,135,12,63,0.5315175501258952,533.3545838598689,0.652305907328325,10.389847784342733
4132,PulseOximeter,18,12,389,0.21178296456739645,949.4242380925656,0.6705220675951046,7.727388826363184
4133,Accelerometer,120,12,85,0.2156866097514813,340.6852653482864,0.8404980184289765,15.618809747275998
4134,PulseOximeter,18,12,314,0.2956465938495469,113.32308053661772,0.6342540209839592,0.7742461830418005
4135,PulseOximeter,18,12,288,0.9930403298651492,532.5258859785912,0.8194039341321893,1.5257360012191545
4136,Accelerometer,120,12,74,0.6206238307123516,987.6248708246959,0.9999504885046158,21.503559134156905
4137,PulseOximeter,18,12,277,0.872365969255187,883.7555822805165,0.5099944994724451,1.8651732468263384
4138,BloodPressure,14,12,508,0.9265074945703035,210.5813190496614,0.8104637319834794,0.36261083575026765
4139,ECG,135,12,84,0.49061027017956593,976.942704331941,0.614407737999485,14.564978548820239
4140,Accelerometer,120,12,85,0.5233721284403289,350.8552390018417,0.6898951307389776,5.441035115266612
4141,Accelerometer,120,12,97,0.416636123878127,384.24834563775136,0.8058089413770815,7.661528685920516
4142,BodyTemperature,12,12,947,0.11084497740662384,896.6952363991362,0.5698063301764833,4.867501948853238
4143,PulseOximeter,18,12,398,0.18740248076229304,977.661222629222,0.6184089572606112,8.105984214700989
4144,BloodPressure,14,12,676,0.8174602524351801,945.3124089158605,0.8020052646279539,1.3719530104401005
4145,Accelerometer,120,12,61,0.9946503610913022,883.0202744702545,0.7329663916505462,10.667298726362125
4146,BodyTemperature,12,12,830,0.16267734173018678,621.7564484107047,0.5725070841612243,2.6363071266455793
4147,PulseOximeter,18,12,372,0.7800948143322398,643.8863214237549,0.6046641449564029,1.3416310015768487
4148,ECG,135,12,72,0.6740855497661288,718.0833403742183,0.5292396318079557,7.830323341973165
4149,ECG,135,12,66,0.22158510093577882,697.2840905536347,0.7608190982953258,36.27493734025832
4150,ECG,135,12,82,0.5817154032232601,921.4231360999742,0.507793792387682,9.808940140793649
4151,PulseOximeter,18,12,249,0.35520893426321143,656.0128379881899,0.5688077905240402,4.218855461627435
4152,Accelerometer,120,12,74,0.5628224028545727,817.7180413353609,0.9162461850280721,17.989233683137925
4153,ECG,135,12,66,0.3465724117380426,257.7408579333319,0.6934948934181944,7.814273602833702
4154,BloodPressure,14,12,396,0.4963275380609182,682.9938895726042,0.8508878852437765,2.95682485719847
4155,BodyTemperature,12,12,821,0.8255331676297377,203.51089848928342,0.9474536023410566,0.2844906117983359
4156,ECG,135,12,102,0.1717342655009132,226.94582896321288,0.7874150134278453,10.201611194973824
4157,ECG,135,12,20,0.7442869752385377,145.85597721429713,0.7488531256880422,7.337539690399974
4158,Accelerometer,120,12,77,0.7327257548841513,935.6217871556412,0.8431433813085214,13.982009063816779
4159,BodyTemperature,12,12,967,0.7039846577217471,115.03548272040932,0.5892360471070612,0.09957067656543564
4160,Accelerometer,120,12,65,0.13027944028938587,158.70939514073814,0.5389750347154594,10.10141107401852
4161,BodyTemperature,12,12,879,0.3922019901041126,511.58796058963986,0.607831579908707,0.9019966145393472
4162,ECG,135,12,60,0.8777695262993521,798.0624172844509,0.5951375461168447,9.01825392733687
4163,ECG,135,12,79,0.9901665787310625,753.008677597781,0.5246393750145448,5.050396882595673
4164,BodyTemperature,12,12,847,0.8970613530016507,731.7583995957278,0.8541944840546845,0.8226572352492318
4165,ECG,135,12,76,0.37574460444313396,244.8147555671503,0.7540924416434351,6.46481100085381
4166,BloodPressure,14,12,517,0.9839709130740013,875.8126962204761,0.8860105064158498,1.5253773903511092
4167,BodyTemperature,12,12,1083,0.8278377803386696,271.28910084041587,0.9358731885962785,0.2831885256752841
4168,PulseOximeter,18,12,259,0.6073420729516842,151.04223696979963,0.8319934309335079,0.7988866701503932
4169,BodyTemperature,12,12,943,0.6259973177265723,291.91137890097775,0.5452599489746066,0.2696313945465782
4170,Accelerometer,120,12,74,0.7495932495860286,255.27853061839778,0.5140951577482682,2.3659219749364557
4171,ECG,135,12,113,0.8289505082376125,649.4836845760591,0.5554403042992425,3.851222323787872
4172,Accelerometer,120,12,80,0.2884562431704921,964.01657622327,0.7282436783301417,30.422247483872418
4173,ECG,135,12,101,0.865993101368631,710.4935841681369,0.6252808782839903,5.079248980750167
4174,Accelerometer,120,12,57,0.5057374703128084,216.82500279929144,0.554888947528696,4.173644435843294
4175,Accelerometer,120,12,53,0.1532404859835514,789.8347803905058,0.9413359676503227,91.54434397681413
4176,ECG,135,12,62,0.2820347899156116,720.7979103964624,0.5053614014471925,20.83153220480561
4177,PulseOximeter,18,12,441,0.4513549357624639,110.14250157045846,0.6761732059140046,0.37415892395031475
4178,Accelerometer,120,12,64,0.9336088624157333,395.50991018810026,0.612347245890178,4.053313537790141
4179,Accelerometer,120,12,63,0.8100297391726929,105.41983633156573,0.5635885990959386,1.1642413597847228
4180,Accelerometer,120,12,64,0.322805860198089,183.12081241533588,0.6799390061669172,6.026793043162039
4181,ECG,135,12,95,0.23064733752514543,939.8471603948923,0.7438793813138642,31.907127209689456
4182,BodyTemperature,12,12,910,0.8891857391444403,454.84393130585255,0.8494766322598682,0.4775072392046962
4183,PulseOximeter,18,12,389,0.20681255373164514,730.2897717702477,0.8513816304032453,7.728460559235727
4184,BloodPressure,14,12,701,0.6313935527010234,686.7397535281755,0.5130416433423609,0.7960248863407902
4185,BodyTemperature,12,12,924,0.10887475043944587,109.15609334140603,0.8054092930471995,0.8739075202179388
4186,BloodPressure,14,12,485,0.36609271465878834,920.8612538994864,0.8718530809916791,4.521730575657779
4187,PulseOximeter,18,12,262,0.24901401323758704,402.6033756928893,0.7929420650260546,4.893209277505256
4188,BloodPressure,14,12,423,0.34807980721804965,397.2324235319701,0.7071740542158134,1.9078833199182292
4189,BloodPressure,14,12,561,0.8330615916547629,837.3565366678198,0.8991565668816734,1.611037918278672
4190,BloodPressure,14,12,287,0.2355224446930805,194.7740659730627,0.9126694877621672,2.6298468900550054
4191,ECG,135,12,100,0.9904281782966765,649.5778599685998,0.806449218490759,5.2891423022867645
4192,ECG,135,12,82,0.3089250571287995,250.4123753669194,0.8797903750075362,8.696970686668973
4193,Accelerometer,120,12,68,0.9734383815733579,624.8455402903622,0.7308057088328888,6.898540639202829
4194,BodyTemperature,12,12,878,0.5777706856597605,971.9858248143445,0.9515698702370903,1.8232683560038085
4195,Accelerometer,120,12,52,0.32341827896299935,918.7756467682368,0.5067810478022353,27.686109673000775
4196,BodyTemperature,12,12,892,0.12009058560794586,148.6356331131121,0.766338863295625,1.0633346615524295
4197,BloodPressure,14,12,632,0.6271843225338021,372.2098418479096,0.8199217531389483,0.7699242327638245
4198,PulseOximeter,18,12,516,0.6097503066193228,898.354505554487,0.6616257380002956,1.889115070784377
4199,BodyTemperature,12,12,904,0.6085246081211245,234.37107922918702,0.5879806593304928,0.25050735700596566
4200,ECG,135,12,109,0.1564260749977457,887.4549923412521,0.7788359523512833,40.53747386987991
4201,BodyTemperature,12,12,879,0.39092611230859264,898.8298408935779,0.835081288769641,2.1843522767926578
4202,PulseOximeter,18,12,535,0.7961655270441648,707.0151550999361,0.6472284463770586,1.0743088875731766
4203,Accelerometer,120,12,61,0.8763429565017486,355.23258969599794,0.9576216550138411,6.363599291801106
4204,Accelerometer,120,12,46,0.6823630166850844,337.9669426503557,0.5780069080117689,6.223489192030475
4205,ECG,135,12,90,0.1752787815249403,608.7631685661078,0.7759475697495729,29.943936364451123
4206,BodyTemperature,12,12,788,0.3534976919003876,616.9848375315486,0.5065368098027236,1.1219479314151448
4207,Accelerometer,120,12,80,0.13876068367548747,848.3992193634199,0.9190461133534757,70.23945692639067
4208,Accelerometer,120,12,57,0.921896186748979,120.12960066918926,0.8188266419409489,1.871910687565227
4209,Accelerometer,120,12,77,0.5780383578093274,757.5322897869554,0.5471620483258861,9.312573904370153
4210,PulseOximeter,18,12,408,0.7198542539935472,956.2725229215437,0.781183499310605,2.543489797012603
4211,ECG,135,12,84,0.41215897410892643,910.7919090893631,0.6626191160533552,17.431673318070487
4212,Accelerometer,120,12,71,0.8225194883553327,783.470302198193,0.8633745661417384,11.582898331246556
4213,BodyTemperature,12,12,860,0.8115006148863735,281.1372420348032,0.7425263340477364,0.29911826723118473
4214,BloodPressure,14,12,446,0.29142285469311685,234.79131460711292,0.9756608914559202,1.7624729394251428
4215,BodyTemperature,12,12,875,0.4692822648786441,928.257350172776,0.940031349099077,2.125046996839373
4216,ECG,135,12,51,0.4233373972530379,392.9661834681387,0.6337818115407536,11.535545566309203
4217,BloodPressure,14,12,489,0.2710846807192734,527.9354255649581,0.5345172083988332,2.1287696099436446
4218,BodyTemperature,12,12,938,0.9071445961782517,813.7580442930558,0.9812763903306625,0.9384416799930618
4219,BloodPressure,14,12,518,0.8925611643775201,755.8853124991452,0.5520853633310192,0.9025980559581269
4220,Accelerometer,120,12,84,0.212358249827915,742.0432688971737,0.6807759632680666,28.319463385431398
4221,BloodPressure,14,12,692,0.7719862895538355,748.2208606974837,0.8297599773349775,1.1621618470417816
4222,ECG,135,12,103,0.5478580587921823,865.1354479395765,0.6235322203948223,9.55955614370691
4223,Accelerometer,120,12,69,0.755983263787447,484.44043703470686,0.5124172037400072,4.7588587847498
4224,Accelerometer,120,12,69,0.9168816393894972,983.4745881585638,0.6799047386343167,10.569363734344696
4225,BloodPressure,14,12,348,0.33102160647945683,118.88648358065625,0.6364774338202356,0.6568707238455834
4226,Accelerometer,120,12,71,0.2781548047440552,178.6131896332863,0.8588639336273013,7.767709529227284
4227,BloodPressure,14,12,593,0.9582165621152949,762.1451623944439,0.8441681741899469,1.1322655813112006
4228,BloodPressure,14,12,396,0.7532782397438255,956.6954251850176,0.8690731422336948,2.7872724236386253
4229,PulseOximeter,18,12,425,0.11707403184167654,472.88678522711206,0.6334108833695298,6.019954295336007
4230,BodyTemperature,12,12,834,0.8440147245440537,102.24590824074623,0.9160441588404153,0.1330596181840297
4231,ECG,135,12,57,0.8197864308920875,430.0065743087798,0.8809688875801972,8.106998362692398
4232,BloodPressure,14,12,539,0.8470657883850196,253.8134156588752,0.6861293209473761,0.3814298222799378
4233,Accelerometer,120,12,58,0.9745450651594463,232.3900094529674,0.883172862642714,3.631058528913393
4234,ECG,135,12,85,0.6192744892991157,171.98736214662696,0.8012266315817975,2.6178803674781994
4235,BloodPressure,14,12,674,0.8882866527404008,559.0944465882094,0.7451475967420806,0.6958481076839058
4236,PulseOximeter,18,12,388,0.7562868303068317,420.5540551976871,0.7523209416831143,1.0782183349185617
4237,BloodPressure,14,12,683,0.7535825088751904,539.904175916246,0.9300249398481085,0.97557299069442
4238,PulseOximeter,18,12,338,0.8202254091337106,899.3884737599577,0.6673831709395637,2.1650735253314717
4239,ECG,135,12,65,0.434423294066531,848.0400891004108,0.8850428248102415,26.579952929674203
4240,ECG,135,12,97,0.35269786653421886,210.5990105152501,0.6609309281949531,4.068532921706552
4241,BloodPressure,14,12,454,0.37028004123030644,951.6890598980876,0.631575618367106,3.575479370359343
4242,BloodPressure,14,12,621,0.2603156570769306,184.05097981343886,0.6696585126719322,0.7624294045854533
4243,Accelerometer,120,12,86,0.2567813578088346,117.28947976616335,0.8259975703317861,4.387083369972039
4244,BloodPressure,14,12,542,0.9475610768940017,457.2744961728025,0.7171005139887197,0.638484728792036
4245,BodyTemperature,12,12,773,0.9370171529375462,663.07786169669,0.5919892488054543,0.5419401319914257
4246,ECG,135,12,83,0.8669250102336022,508.71301826683754,0.9354511858169622,6.613545668939501
4247,ECG,135,12,100,0.2651348839240208,643.0868726452903,0.52825547046226,12.812880501786124
4248,ECG,135,12,116,0.9057875998215028,620.1614759097199,0.8281241390685573,4.887827478409954
4249,BloodPressure,14,12,516,0.144144899442899,853.8396107551932,0.7448279289358491,8.550337751762202
